Amount,CustomerID,MerchantID,TransactionType,Location,FraudFlag
2938.93,1611,823,2,2,0
321.15,3163,904,2,4,0
4312.31,2881,852,2,2,0
4807.54,1073,522,0,2,0
1234.49,4863,339,0,2,0
2251.03,4340,644,0,1,1
111.65,4708,294,2,2,0
3203.91,3163,752,4,4,1
2070.22,2709,619,2,2,1
1351.02,4764,713,0,0,1
1034.98,2761,989,0,3,1
3270.46,2692,349,3,1,1
2081.67,4235,752,1,0,1
899.12,4654,550,3,0,0
3445.86,3034,315,3,4,0
2825.8,2245,831,2,4,0
4293.5,1125,436,1,1,0
588.26,1656,469,1,1,0
3928.55,2199,490,2,3,1
3367.91,2996,633,4,2,0
575.94,3711,208,2,1,0
3474.41,4765,950,4,1,0
2208.29,4446,829,4,2,1
4724.98,1990,674,1,3,0
708.92,4065,721,2,4,1
3214.52,1858,736,2,3,0
1910.52,2521,884,1,2,1
4784.12,3132,936,3,4,0
1650.54,2899,210,2,4,0
4810.97,2406,812,0,4,1
4507.53,1632,976,0,3,0
1352.65,2664,526,2,2,0
4017.91,2486,794,4,3,0
4978.03,3498,475,1,3,1
1264.06,3565,569,4,0,1
2184.45,3893,689,0,1,1
2601.38,1694,544,0,3,0
1475.36,3597,972,1,0,0
77.31,1928,567,0,2,0
1101.43,1115,932,3,0,1
1410.4,4685,510,0,3,0
2218.55,2031,930,4,2,1
856.34,2241,800,4,0,0
4366.4,2742,684,3,3,0
3524.85,2613,214,4,2,0
426.92,2903,957,4,2,0
3250.81,3451,887,4,1,1
3268.63,4638,203,2,3,0
4781.15,1303,575,3,1,0
16.1,2490,568,3,2,0
1240.41,2975,664,0,2,0
4639.03,3787,732,3,0,0
4660.74,1087,919,1,1,1
3603.21,2033,336,3,4,0
3829.05,1307,562,1,3,0
458.32,3481,415,4,1,1
2569.87,1801,567,1,2,1
1158.68,1163,316,2,0,0
906.91,4310,378,4,3,1
4051.71,4388,445,1,3,1
676.06,1995,327,4,0,0
2343.79,3703,557,2,2,1
4692.95,2358,277,4,4,0
929.97,3065,940,4,0,0
4889.99,2094,492,3,4,0
4971.45,2198,973,0,1,1
2778.53,2877,281,1,3,1
851.54,2823,541,0,2,0
1581.21,1810,537,2,4,0
2123.04,3386,777,2,2,0
1547.31,3295,295,4,1,0
1403.9,4264,344,0,4,1
4861.18,4490,776,1,2,0
767.67,2348,720,1,2,0
3666.91,3353,596,4,1,0
3.05,2803,556,1,0,1
2981.32,3251,385,3,1,1
4579.8,3900,869,0,4,0
1440.38,4194,742,2,4,0
928.44,2593,350,1,3,0
3258.75,4922,518,1,2,1
3563.29,3494,953,1,4,0
3440.46,3760,867,4,0,0
1597.27,4562,258,2,0,0
1261.76,1432,209,0,1,0
4779.64,2647,323,1,4,0
4616.57,2151,555,3,4,0
2287.13,4619,545,4,3,0
4231.12,4817,993,0,3,0
2262.17,1821,436,1,3,0
2122.52,2070,532,0,4,0
784.66,1504,216,4,1,1
2132.6,1114,623,3,1,0
2687.55,2439,523,1,1,0
113.5,2790,222,3,1,1
2221.12,1994,658,4,0,1
3907.0,1222,659,3,4,0
3400.55,1635,720,4,2,0
3176.15,2972,918,3,4,1
4547.87,4574,756,0,1,0
91.14,1671,620,0,0,1
2785.68,1957,602,4,0,1
3936.96,1932,530,0,4,0
2707.14,1095,656,3,2,0
1620.15,3154,682,3,1,0
682.12,1631,697,1,0,1
4437.93,4684,226,4,1,1
2354.34,4686,596,0,1,0
4390.7,2701,387,4,1,0
2929.67,2949,339,0,3,1
3371.29,1697,720,1,1,1
4021.5,1031,945,3,1,1
3296.12,4564,291,3,2,0
1990.88,3113,276,2,2,0
2568.65,2202,443,4,3,0
4015.42,1778,866,0,3,1
1868.88,2466,929,2,1,0
1941.22,1915,996,4,0,1
479.35,1548,861,0,0,0
4573.01,3248,287,1,4,0
456.09,2893,817,4,0,1
3241.4,3096,493,0,0,1
2066.56,3834,294,3,2,0
2028.69,3998,452,4,4,0
3398.08,2703,750,0,4,1
336.4,3310,598,3,2,1
2968.94,2156,966,3,0,1
3860.39,3030,253,2,0,0
4141.24,2833,442,0,4,0
853.48,1343,309,2,0,1
4487.2,2199,965,2,4,1
3281.07,4462,823,1,0,0
4409.39,3058,885,2,1,1
2426.92,3248,900,2,2,0
2710.62,1944,420,1,3,0
4595.27,1925,960,1,1,1
4499.65,4880,763,4,0,0
2241.36,3050,361,2,3,1
1372.79,4285,234,3,1,0
1966.46,3855,236,1,2,0
1939.43,2330,822,0,3,0
1435.05,3003,569,4,3,0
1343.63,4615,376,4,2,0
4305.45,3607,720,2,1,0
350.24,4398,474,3,3,0
3388.38,2787,832,1,2,1
864.93,3246,304,0,1,0
1723.18,2939,355,2,0,1
308.65,4672,535,3,4,0
1350.6,3156,225,2,0,0
3842.34,4362,495,2,0,0
4425.19,3155,736,4,4,0
1108.41,4479,554,0,0,1
2318.28,3599,268,0,0,1
2352.15,4020,526,0,2,0
4368.0,1051,350,0,2,0
3814.23,3159,776,1,1,0
2565.87,1294,861,1,3,1
3354.07,4651,519,0,1,1
4236.93,4260,956,3,2,0
48.69,4915,651,1,2,0
2015.05,4792,769,1,4,0
4536.31,3112,867,3,4,1
3701.82,3621,311,0,2,1
2714.66,1464,834,2,0,1
2648.69,3305,661,1,1,0
1739.5,2669,561,2,2,1
2603.08,4051,402,2,2,0
3277.26,1633,686,3,4,1
2092.4,2354,679,0,1,0
3571.05,2524,203,2,1,1
4306.3,4754,328,0,3,0
774.27,1209,225,4,2,0
2258.28,4879,226,0,3,1
2040.69,3136,241,3,4,1
3437.64,4750,782,3,3,1
1250.09,3075,263,4,0,1
3201.61,1237,224,3,2,1
4387.57,1335,271,0,2,0
2091.24,3110,681,0,1,0
4555.17,4838,467,0,3,1
4965.83,4979,294,3,1,1
531.35,2576,594,0,3,0
1166.03,1499,563,1,3,0
4751.95,2564,514,4,4,1
4791.68,1790,316,1,3,1
489.44,4540,363,0,1,0
75.98,3639,989,3,3,0
806.34,4122,776,4,3,1
4980.07,2135,505,1,2,0
900.82,4944,971,0,2,0
2513.24,3348,939,3,2,0
4242.24,4161,399,0,0,0
102.99,1228,931,1,2,0
3022.84,1149,379,1,0,0
1385.85,2778,557,4,0,0
4311.81,4209,939,3,1,1
1418.02,4206,451,2,2,0
3434.09,4528,498,0,3,0
3371.42,2624,629,3,4,0
1108.25,4565,203,2,3,0
174.96,3574,852,3,2,0
2046.84,1332,877,0,3,1
1446.68,4433,453,0,2,0
4045.08,1173,864,4,2,0
4002.02,4673,778,1,3,1
2285.66,4284,766,1,0,0
3032.95,2366,295,1,1,0
3021.69,3108,366,4,1,1
4135.96,4947,530,1,1,1
2125.59,4803,261,3,1,1
1377.96,2084,373,1,4,0
1325.91,1818,452,1,2,1
2681.43,2701,660,0,4,1
2246.29,3571,823,4,1,0
2201.16,3263,414,4,1,1
456.6,2612,438,1,3,0
3593.3,4815,614,2,1,0
1069.47,1623,938,0,2,0
985.57,1577,941,1,1,0
2064.38,3741,944,2,1,0
1139.66,1422,874,3,4,0
2919.71,3763,325,0,2,0
1857.95,4494,452,4,0,1
2245.11,2394,910,2,3,0
2686.31,2229,396,1,0,1
1018.47,4357,833,2,4,0
779.6,4176,612,4,1,1
4402.23,1753,655,3,3,0
2169.18,1746,975,2,2,1
2061.06,1687,253,1,3,1
179.03,1722,846,2,4,1
2490.38,2566,538,3,1,0
2771.29,1746,558,2,4,0
2794.65,1241,350,3,2,0
3535.45,4562,299,3,0,0
888.23,3712,433,0,1,0
1261.86,1707,743,0,1,1
4053.84,4569,261,1,4,0
4735.91,1434,395,1,4,0
680.53,1780,741,1,4,1
2488.75,1483,954,3,1,0
1071.67,4518,305,3,4,0
301.31,3431,494,0,3,1
1628.19,2533,844,3,3,0
719.29,1169,650,0,3,1
3549.96,2020,733,2,1,0
2669.09,3997,355,1,4,0
720.03,1868,605,1,2,1
47.2,3370,925,4,4,1
4040.98,1847,937,0,1,0
881.8,2497,996,4,3,1
3031.48,4303,882,1,1,0
1685.27,1695,753,4,4,0
2927.84,3406,771,2,1,1
1578.95,4346,574,4,2,0
435.61,4982,788,2,1,1
1115.53,1031,654,1,0,1
941.1,1176,401,3,1,1
2140.67,3964,931,0,4,0
3291.76,3112,651,4,0,1
1319.77,4781,386,2,3,1
61.34,3074,807,1,4,0
2595.17,4734,923,1,2,0
3029.19,4886,567,3,1,1
4814.39,2502,539,1,1,0
2947.76,3315,461,1,4,0
2356.39,3644,788,3,1,0
2867.43,4059,742,1,1,0
4639.58,1065,750,2,3,0
4142.06,1132,505,4,1,0
1615.57,2928,925,4,1,0
1187.03,1915,837,2,3,1
1313.91,4437,364,4,1,0
2522.6,3129,957,1,3,0
3720.5,2916,820,4,2,1
2516.59,2854,287,4,1,1
339.91,4029,399,1,4,0
3618.18,2351,470,4,0,0
4030.04,4169,250,1,2,0
1448.2,1584,688,3,1,0
3320.96,3374,397,3,4,1
2133.53,3589,222,4,0,0
4445.71,2148,864,3,3,0
4226.28,3257,422,4,1,0
2627.63,4855,420,3,3,0
3457.84,2748,862,4,2,0
4416.87,3180,465,0,0,1
2479.09,4574,272,2,0,1
1566.94,3204,276,3,3,0
3768.58,4630,743,1,3,0
1101.11,2892,634,2,2,0
1943.27,3922,264,4,4,1
4328.77,3429,556,2,1,0
3622.39,4093,217,1,4,1
2019.65,1973,875,1,0,0
1074.51,3642,998,4,1,0
1780.49,2442,765,3,2,0
1421.24,3519,774,3,4,0
881.27,1233,968,0,4,1
3716.92,3619,950,1,1,0
1261.1,2477,635,0,2,1
2271.38,4771,640,1,2,0
1929.91,2593,208,0,4,0
4910.4,1770,669,3,4,0
1956.07,4233,831,1,3,0
400.83,3348,547,3,1,1
450.04,1305,801,2,2,0
2954.18,1001,571,3,0,0
2997.22,1270,374,1,1,0
2094.38,1420,714,2,3,0
2159.79,4214,329,0,1,1
270.61,3747,765,4,4,1
2583.22,1863,492,1,1,0
2524.19,2876,895,4,1,1
748.6,4007,552,4,1,1
520.09,4041,423,2,0,0
618.74,4807,723,0,3,0
506.04,2009,906,3,1,0
3048.93,3926,958,2,1,0
983.22,3739,708,0,0,0
1257.9,4606,567,3,2,0
868.69,3914,865,3,1,0
4789.22,2060,789,0,1,1
4273.23,1106,851,3,2,0
1153.24,4368,699,1,1,1
1638.5,4812,289,1,1,1
1050.25,2848,855,2,1,1
2459.89,4168,271,3,3,0
99.03,3328,632,3,4,0
3357.17,2133,888,0,3,0
2616.27,1548,547,1,2,1
4493.3,3599,462,4,3,1
822.8,2620,470,2,3,0
4020.74,2837,708,1,0,0
3960.01,3235,707,0,2,1
636.78,3799,816,2,2,1
1993.4,3917,619,4,2,1
851.59,2511,271,2,3,1
1274.35,2377,273,1,2,0
1316.97,1018,854,4,0,1
2781.63,1858,702,0,1,1
2057.64,2416,773,2,3,1
4738.72,4908,345,1,1,0
632.72,2284,245,0,1,1
4868.49,4032,940,4,3,1
1153.96,1409,304,2,3,0
3864.6,2426,308,3,2,0
1695.51,2693,516,1,0,1
716.26,3531,320,1,3,1
4289.59,4375,698,3,1,0
1545.0,1623,242,0,3,1
3294.62,1655,298,1,0,0
2832.65,1767,905,0,4,1
2359.31,1017,510,4,1,1
2479.6,3231,413,3,4,0
3661.46,3452,662,0,4,1
439.78,3846,940,4,0,0
3341.24,4968,622,2,3,1
4479.16,4202,588,1,4,0
289.88,3526,896,3,2,0
704.13,2816,311,2,3,1
3583.44,2780,471,2,1,1
2186.97,1007,301,2,3,0
2018.34,1704,409,0,0,0
685.7,2341,938,1,0,0
2534.34,4462,992,3,1,1
633.6,4590,221,1,1,0
2383.63,2159,959,1,1,0
3818.31,1530,358,1,0,1
1292.06,3960,940,4,3,1
2404.45,4722,542,4,4,0
4960.09,4438,599,4,4,1
3433.57,4560,653,4,2,1
4206.94,3736,898,1,0,0
2074.82,4082,342,1,1,1
3839.54,3021,596,3,3,1
203.51,3600,735,3,0,0
615.43,3493,340,3,2,0
1016.15,4185,439,3,4,1
2010.36,2715,491,3,3,0
4228.88,3753,281,4,4,0
1731.98,3243,759,1,3,0
3273.45,3907,370,3,1,0
3546.86,2760,973,0,3,0
2931.33,4914,779,3,1,0
1786.85,2346,725,3,0,0
2885.69,2796,741,1,4,0
1711.99,4583,309,4,3,0
420.28,3675,411,2,3,1
4964.03,4028,975,1,2,1
636.79,2685,637,4,4,0
362.67,3677,521,0,0,1
4392.78,4236,913,2,1,1
1509.87,4323,283,4,0,1
3251.83,2802,575,4,2,0
1645.7,1043,252,1,0,0
1957.88,4541,695,4,1,1
1311.3,1488,455,3,4,0
1715.88,1180,785,4,2,1
2054.09,4148,419,2,3,0
3602.36,3421,854,4,3,1
2558.17,1627,299,0,4,0
4717.88,1956,328,3,0,0
210.36,3114,418,2,3,1
2515.84,2548,676,2,2,0
2921.54,2115,982,1,1,0
4601.06,2781,657,1,0,0
246.74,3826,221,3,1,0
2867.92,1650,889,2,0,0
4268.3,2876,759,0,2,1
1210.4,2267,828,4,1,1
4381.59,1340,528,4,2,1
96.2,3950,890,4,1,0
3662.54,2808,679,1,0,0
4665.63,4375,984,2,2,1
3286.33,3445,538,2,0,1
2195.71,3750,378,0,0,1
225.36,4519,620,1,1,0
4600.65,3144,681,0,1,1
2352.01,2354,248,2,2,0
145.95,4276,966,4,3,0
3449.42,1448,229,1,4,1
2409.7,2441,284,1,1,0
622.6,4720,988,1,0,0
1072.14,1076,701,4,4,1
323.39,1895,745,1,2,1
2871.89,1548,528,3,4,1
3110.53,1797,809,1,4,0
2529.21,4496,633,4,3,0
4085.69,2452,787,1,3,0
4305.18,2508,886,3,4,1
3078.51,1814,448,3,3,0
64.77,4069,333,1,3,0
3476.45,3182,889,2,4,0
2090.58,3701,564,2,1,0
2828.22,4325,939,0,3,1
3245.75,2583,774,3,4,0
1751.83,4326,979,2,1,1
4585.58,1645,624,0,3,0
670.74,2825,614,2,4,0
3357.89,1719,969,1,3,1
22.79,2522,855,3,1,1
4623.33,3660,711,2,4,1
563.41,3531,584,1,1,1
475.33,2069,587,0,0,0
1665.71,2466,648,1,2,0
1868.46,4653,763,0,0,0
1072.29,1647,502,2,3,1
2926.02,1791,298,4,1,0
2215.13,1578,505,1,4,0
171.84,4075,756,4,1,1
1598.94,4807,241,3,3,0
4052.35,3048,667,4,4,0
3448.82,4361,639,3,0,0
3624.63,3156,526,2,1,1
3490.89,4848,768,2,2,1
1555.55,4646,232,1,3,0
499.22,1459,611,4,3,0
1363.06,3313,825,3,1,0
4159.09,2161,313,3,0,0
4902.37,4505,707,4,0,0
2469.74,1043,255,2,2,0
49.49,3933,755,2,2,1
701.08,2533,923,3,1,0
1611.08,3991,551,1,4,1
2893.35,1982,528,2,0,0
376.39,3309,745,0,4,0
4716.84,3775,469,3,4,0
1826.05,1632,395,4,1,1
4563.01,3199,612,4,2,1
3902.83,3260,836,3,4,0
3777.43,4063,278,3,1,0
3033.99,2257,966,2,2,1
3134.29,3910,856,3,4,1
3190.38,1622,282,3,4,1
3143.98,2977,941,0,2,0
2769.09,1360,336,4,2,1
4932.08,3367,738,2,3,0
3661.72,3269,888,1,3,0
3884.95,4809,918,2,1,0
4362.44,1209,505,4,1,0
1078.98,4467,510,1,0,0
419.94,1930,587,3,3,0
2414.99,2606,924,0,2,0
2570.89,1488,748,0,3,1
4146.08,4943,705,4,1,1
2219.47,1600,587,4,1,0
2854.69,1773,492,0,1,0
2635.83,1877,378,1,2,0
191.98,2487,871,1,4,0
3076.46,1699,628,2,1,0
4140.39,4695,723,3,3,0
788.35,3499,880,1,4,0
2972.06,3460,511,3,3,1
2968.46,2957,279,4,1,1
821.76,4822,213,1,2,1
618.19,3523,253,1,4,0
4900.28,1255,646,1,4,1
1969.2,2173,965,2,1,0
1137.88,3174,264,4,1,0
857.45,1391,571,0,1,1
3338.34,4902,702,2,0,1
3047.62,3527,769,2,2,1
3218.12,1992,295,1,2,0
440.94,4468,732,2,1,1
4467.78,3970,459,0,0,1
1946.94,3449,784,2,1,0
1567.53,3321,447,2,1,0
2312.34,1844,326,1,2,0
1950.94,4981,698,4,0,0
4318.02,1138,245,0,2,1
4646.38,1102,467,1,1,0
1517.96,2265,839,2,3,1
4319.82,2140,741,0,4,1
3907.83,2237,293,3,1,0
4654.11,1483,935,2,0,0
1229.51,3576,515,4,3,0
2885.22,4762,811,2,0,0
1373.45,1223,270,4,1,0
4120.65,2293,792,3,1,0
27.62,2848,648,1,4,1
2824.53,2884,566,1,0,1
1696.68,4205,819,1,3,1
1614.1,3161,813,0,4,1
3224.89,2464,609,4,0,1
4257.57,1643,290,2,1,0
3046.37,3698,708,0,4,0
4266.01,4436,727,0,1,1
1323.72,2255,309,2,2,1
2597.99,1457,974,3,2,0
2253.23,3422,871,1,4,0
59.21,2627,964,3,4,0
2784.5,4850,288,3,0,0
3307.96,1610,806,1,3,0
2959.98,1206,471,3,3,0
3681.66,2543,446,0,2,1
2857.13,4539,560,2,2,1
334.68,4953,577,0,2,1
583.11,2466,405,0,1,0
2982.78,1916,544,4,3,0
1375.62,3368,997,1,4,0
399.15,3140,959,1,2,1
2148.58,2431,654,0,0,0
2772.06,2181,266,1,4,0
1644.4,3919,757,4,4,0
3602.45,3146,242,2,4,0
3219.21,3272,428,3,3,0
1664.76,1851,643,1,2,1
3774.61,1440,433,0,0,0
3243.83,1719,398,1,1,0
3187.59,1584,696,0,0,0
2767.59,3014,231,3,0,1
57.94,4472,463,1,0,0
3482.84,4642,312,3,1,1
1880.83,4870,658,0,0,0
4713.11,1063,475,4,0,0
4090.11,1767,345,4,2,0
2938.88,1559,556,2,2,0
1261.66,4350,205,0,2,1
1019.38,2733,539,0,4,1
1702.58,1669,693,0,0,1
2383.36,4894,307,4,3,0
1481.03,2542,971,4,3,0
2575.13,2271,270,4,3,1
827.69,3415,539,1,1,0
4888.59,3791,873,1,2,1
540.51,1617,299,4,2,1
4659.79,4053,526,3,2,0
4567.98,2994,232,1,1,0
2627.28,2121,342,1,0,1
3624.83,2291,443,1,4,0
2180.81,2083,935,1,2,0
3150.54,3547,925,2,0,0
1703.54,4379,831,1,3,0
1506.49,4564,879,3,4,1
2891.57,4054,416,2,3,0
2491.15,3458,633,1,0,1
2898.1,4065,928,0,0,1
1434.02,2163,253,2,3,0
1835.42,2932,919,1,4,1
420.41,2351,791,3,3,0
262.33,1463,350,4,3,1
1268.03,3749,254,1,3,1
372.16,2660,716,0,4,0
519.77,2948,647,3,1,1
4064.83,3210,234,2,4,0
195.33,1059,318,3,3,1
3295.06,4996,396,1,2,1
1363.52,4102,765,0,2,1
4357.86,1332,970,3,0,0
2425.48,1075,973,3,1,1
1528.58,2778,713,4,0,1
2588.68,3364,793,4,0,0
1910.41,4841,621,1,2,0
2821.94,4488,716,2,4,0
573.55,1189,885,2,0,0
4984.96,4560,338,0,0,0
2128.35,2912,904,1,1,0
1741.8,4386,849,2,2,1
3551.34,1295,827,3,4,1
1820.13,3548,243,1,1,1
4166.54,1176,418,3,4,1
2271.9,1799,767,0,4,0
3598.07,1805,953,1,0,0
538.16,3907,457,0,1,1
4230.75,2742,712,4,0,1
3678.85,1214,576,0,3,0
1059.37,2879,488,4,4,0
727.28,3700,669,1,1,0
1582.15,1596,302,3,2,0
4880.38,2717,348,3,0,0
1284.9,2355,283,3,3,1
2281.18,1127,225,0,3,1
151.07,2292,374,1,3,0
1986.74,3598,934,1,0,0
2857.03,2558,840,4,2,1
4765.67,2777,621,1,1,0
2584.16,4437,853,3,4,1
4095.72,1618,545,1,2,0
2736.09,3395,501,4,0,0
204.88,1141,497,1,1,0
1575.73,4216,334,1,4,1
2878.17,3839,254,3,1,0
4753.02,1244,255,1,4,0
4295.79,4513,573,0,4,0
1142.55,3750,787,4,3,1
1101.33,2313,538,4,0,1
1006.66,2714,656,4,2,0
4612.57,2135,554,1,3,0
4263.48,3261,331,0,3,1
3874.64,4721,692,4,1,1
1964.28,2909,753,2,4,1
2522.4,3247,309,3,4,1
2322.19,3452,781,2,1,1
1267.74,1420,995,2,0,0
2525.64,1006,325,4,4,0
153.45,4929,495,2,3,1
659.92,2548,378,2,3,0
4433.06,3639,396,0,4,0
3758.65,3333,972,3,4,1
2114.92,1670,300,1,0,0
2586.23,3436,772,4,4,1
1850.62,1415,382,4,0,0
3704.16,3831,208,2,3,0
3921.15,2006,612,1,0,0
3816.66,2736,917,1,4,1
3613.34,4221,765,1,2,1
1023.32,4062,891,4,4,0
1690.51,1427,303,4,2,0
2349.76,4879,325,0,3,0
1654.63,4052,745,4,1,0
3774.95,4364,876,4,3,0
1647.44,1333,469,0,3,0
692.02,3319,665,4,3,1
1995.8,4114,317,2,0,1
4899.59,4539,291,2,3,0
1130.18,3366,811,0,1,1
3061.18,4563,684,0,4,0
2165.43,1526,286,2,2,0
356.05,3807,433,1,3,1
2439.9,2195,323,4,2,0
3511.12,2753,402,3,3,0
2566.59,2672,231,3,0,0
4360.66,3368,556,0,2,1
1445.4,3786,662,3,3,1
432.16,4115,750,1,3,0
4682.89,2555,293,3,1,1
1891.6,3028,721,2,1,0
2882.45,2654,926,0,1,1
3960.22,1453,607,3,0,1
1622.24,1745,299,4,2,0
3581.11,2903,443,0,0,1
677.96,4962,257,1,4,1
1457.18,1928,556,2,3,1
724.41,1847,690,3,3,1
4056.34,1867,519,2,3,0
1114.02,1773,218,1,1,0
3587.3,3130,556,3,3,0
4716.55,1542,316,0,1,0
2639.33,1321,335,0,4,0
2700.61,1785,495,4,0,0
2305.71,4305,724,1,0,0
1630.12,1539,300,3,0,1
2378.8,3299,579,2,1,1
3014.43,3883,354,2,2,0
4929.97,2788,793,3,2,0
4688.89,1448,799,1,4,0
4310.9,4310,304,1,2,1
4445.76,1489,841,2,4,0
2339.78,2905,983,3,3,1
3287.56,1463,725,3,0,1
4475.44,1313,327,2,1,1
1965.36,4246,600,3,4,0
4808.85,4777,771,3,1,0
2079.51,4251,938,0,1,1
3005.81,2955,728,0,0,0
3549.31,1384,756,4,3,0
4753.01,1294,749,4,3,0
1223.84,2238,323,1,2,0
3730.91,4033,559,0,3,1
2604.56,4786,263,0,0,0
1343.52,1761,964,0,1,1
3883.26,4945,973,0,4,1
2761.56,3816,823,1,4,0
3305.21,2098,301,2,3,1
1615.18,3391,760,1,2,1
2406.89,2737,476,2,4,1
3087.15,3189,426,4,2,1
2025.15,3765,222,0,4,0
992.66,2222,896,2,2,0
4808.24,2942,263,1,2,0
2557.83,4242,356,2,1,0
3669.87,3453,994,3,0,0
2055.82,4899,589,4,4,0
1776.3,1227,348,4,3,0
2036.41,1410,562,0,0,0
2046.57,3999,880,0,1,0
2721.36,3945,663,1,1,0
2717.81,1690,844,2,1,1
2486.27,1877,598,3,3,0
674.79,1786,604,4,4,1
2480.88,3109,331,2,4,1
846.35,2350,396,3,2,0
631.55,2739,846,2,2,1
4663.3,2986,234,0,2,1
3025.15,1878,619,4,3,0
3297.79,4204,576,3,0,0
2009.57,2607,598,0,4,1
4545.0,2613,419,1,2,0
3190.01,4260,896,1,3,0
3846.08,3403,716,0,3,1
1843.44,1070,782,3,2,1
4800.1,3310,541,3,1,1
4102.49,1305,952,4,1,1
4269.89,3605,615,0,1,1
861.8,4295,655,1,2,0
1355.55,4399,496,0,3,0
1428.85,1761,530,2,3,1
1355.28,1587,904,3,4,0
4277.19,3121,879,2,1,0
160.39,4582,538,1,2,0
381.42,3189,947,3,4,0
1370.3,2608,497,1,3,0
1000.17,1101,959,1,4,1
1160.07,2629,876,1,1,1
3989.92,2604,511,4,0,0
2816.07,4136,782,1,1,1
29.85,1192,942,1,1,1
2147.18,4000,254,2,2,0
2040.02,2085,893,2,0,0
570.61,4603,733,2,0,0
3381.03,4312,994,3,0,1
3510.78,4786,304,4,3,0
3604.75,3457,374,3,4,0
3642.63,1299,493,4,3,0
1.26,4266,750,4,0,1
4769.65,1453,574,0,2,1
4071.23,3621,649,0,1,0
4520.0,1618,644,0,1,1
79.2,1636,259,4,3,0
4669.36,3348,591,4,3,1
4049.13,1778,589,3,2,0
4186.26,2479,411,4,1,0
467.34,4036,866,1,3,1
3694.15,3249,884,1,4,1
4799.62,3721,734,4,3,0
3393.06,4927,439,1,3,0
2853.24,3349,687,4,0,0
4728.2,3044,920,0,4,1
2215.24,2647,321,4,4,0
2996.87,1336,452,0,2,1
2382.22,3079,340,2,0,1
4664.3,2994,651,1,4,0
381.35,4169,352,2,0,1
2506.1,3007,925,1,0,0
3435.08,2782,507,2,1,1
3959.74,3820,759,4,4,1
2915.51,4262,516,2,1,0
4544.68,4612,728,1,3,0
4710.02,2071,495,3,3,1
322.53,3031,544,1,1,0
2012.45,2273,780,3,3,0
118.27,2249,796,4,1,0
1647.75,2295,481,1,2,0
2684.8,3712,407,2,0,0
4554.06,4556,751,4,2,0
4232.93,1327,295,1,4,0
638.37,1796,651,4,2,1
466.06,2203,961,3,2,0
2946.75,3861,572,4,3,0
2661.06,1664,847,2,1,0
1332.62,3793,272,1,4,0
4497.37,4094,984,3,3,0
4636.9,3977,880,4,4,0
2013.65,1962,532,0,0,0
4451.62,2629,592,3,1,0
1920.36,2393,909,3,3,1
3684.35,2268,305,2,2,1
2380.24,4873,300,2,0,0
613.79,2183,558,4,2,1
4639.74,1372,946,0,4,0
2271.03,1284,991,3,0,1
3672.7,3568,528,4,3,1
1836.5,4521,817,0,2,1
95.39,3744,594,4,2,1
503.55,1806,234,3,4,0
2481.6,1646,356,4,4,0
3450.13,4693,472,2,1,0
1674.34,2604,595,2,1,1
3477.75,3183,951,1,4,1
3493.48,1095,406,0,1,0
3519.98,4190,956,3,2,0
2463.12,4445,804,0,4,1
4574.52,1273,820,2,0,0
2446.49,4941,505,3,4,0
2251.88,3925,825,1,3,0
997.7,3897,735,2,3,0
1538.97,2200,661,2,4,0
212.63,4944,451,0,0,0
3168.04,2772,466,4,4,0
1243.43,1783,408,0,0,1
1521.47,2300,766,2,2,0
3854.3,4209,738,0,2,1
1636.78,4945,702,4,0,1
1211.74,1131,713,1,1,1
846.12,4115,779,3,2,1
3874.52,4194,347,2,3,1
649.4,4207,841,0,4,1
2269.32,2390,282,2,1,0
2535.14,3420,241,3,3,0
3437.26,2149,355,0,4,0
3166.78,4510,868,1,3,0
4053.79,2810,652,3,1,0
224.71,3030,818,4,0,0
1482.91,4647,483,4,4,0
1401.39,1807,387,2,3,1
730.94,1743,816,4,3,1
1446.6,1050,823,0,1,0
1549.52,4208,673,4,1,0
2609.9,2181,706,1,1,1
3318.86,1055,332,0,0,1
1906.12,4664,470,2,2,1
3597.63,1743,821,2,3,0
1681.49,3475,272,4,0,1
1452.13,1442,635,4,3,1
2706.4,2934,492,2,0,0
119.56,3373,854,0,4,0
399.87,3687,971,3,2,0
2090.43,2661,956,2,3,0
4714.62,3876,636,1,1,1
3607.84,1079,866,0,2,0
441.54,3521,860,3,3,1
4231.74,1376,259,3,4,1
3661.77,4940,797,0,3,0
3055.12,3966,903,2,3,1
4101.64,3380,526,3,3,0
2021.15,4246,381,1,2,0
1108.28,4728,998,0,3,1
2560.6,1440,984,4,1,0
2744.66,1125,966,2,0,0
2692.09,2717,633,0,1,1
2825.8,1218,718,1,4,1
4743.58,1947,837,3,2,1
4511.33,1277,282,2,0,1
4378.71,4556,227,2,2,0
4007.28,1594,465,0,2,1
4717.2,1934,482,0,3,1
493.37,3018,596,1,1,0
1326.35,1140,962,4,0,0
2475.78,3893,899,0,3,0
4232.83,4055,582,0,0,0
2526.32,2630,780,0,1,0
3740.43,1876,518,1,3,1
695.66,2729,810,3,0,1
1262.82,1109,392,4,3,1
3659.15,2075,426,1,2,1
824.51,4686,650,0,4,0
1757.43,3660,381,3,0,0
1325.07,4725,526,0,1,1
1749.96,3760,804,1,0,1
3541.91,2993,854,2,4,0
1839.87,4390,402,0,0,1
